Country,Location,LAT,LON,YEAR,Temp_Avg,Humidity_avg,Precipitation_total,Price_USD_avg
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2012,22.682322404371583,70.11516393442623,1250.14,231.1730312738058
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2013,22.314616438356165,73.46438356164384,1349.3799999999999,166.62263243825544
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2014,23.757657534246576,61.771232876712325,911.1899999999999,234.22089035314187
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2015,23.38649315068493,71.04254794520547,1359.1,175.46091035515687
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2016,22.865000000000002,71.02109289617486,1345.53,179.9858085069116
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2017,23.070150684931505,67.59309589041096,1244.06,175.89978053747058
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2018,22.748109589041096,72.0561095890411,1458.52,149.086144577658
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2019,23.41404109589041,69.8467397260274,1241.74,133.99587562494833
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2020,23.713456284153004,65.68928961748634,1060.75,147.06744784057554
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2021,23.590753424657535,60.93912328767123,1002.87,222.792701555399
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2022,22.887739726027398,66.69320547945206,1213.8,283.6718312421424
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2023,23.76461643835616,67.22589041095891,1147.08,228.04699731234828
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2024,24.935983606557375,58.43781420765028,1075.88,311.2203129720131
Brazil,Brazil_Sao_Paulo_Sao_Jose,-20.5333,-47.5833,2025,23.539684210526314,65.86394736842105,395.23,483.0933575181901
China,China_Puer,22.6555,100.9535,2000,18.909285714285716,83.49203296703297,1640.82,118.067579652453
China,China_Puer,22.6555,100.9535,2001,19.283136986301372,83.83832876712329,1908.47,72.35769353532963
China,China_Puer,22.6555,100.9535,2002,19.168876712328768,83.95838356164384,1703.93,70.57304118548562
China,China_Puer,22.6555,100.9535,2003,19.389164383561646,80.53164383561644,1310.57,81.90845545419572
China,China_Puer,22.6555,100.9535,2004,19.055983606557376,78.38666666666667,1447.78,100.5635896139714
China,China_Puer,22.6555,100.9535,2005,19.683616438356164,77.69468493150686,1439.2,141.7734013143632
China,China_Puer,22.6555,100.9535,2006,19.581753424657535,77.65279452054794,1454.19,142.65802623060983
China,China_Puer,22.6555,100.9535,2007,19.067630136986303,78.20517808219178,1488.15,155.3673089621264
China,China_Puer,22.6555,100.9535,2008,18.95476775956284,81.155,1624.2,174.61901225399788
China,China_Puer,22.6555,100.9535,2009,19.336657534246577,79.58808219178083,1397.3,165.59558331718424
China,China_Puer,22.6555,100.9535,2010,20.000452054794522,76.48386301369864,1446.6,216.2632911006744
China,China_Puer,22.6555,100.9535,2011,18.909342465753426,81.96227397260274,1500.37,334.9610611343685
China,China_Puer,22.6555,100.9535,2012,19.984535519125682,78.51065573770492,1368.48,231.1730312738058
China,China_Puer,22.6555,100.9535,2013,19.59213698630137,79.1241095890411,1627.57,166.62263243825544
China,China_Puer,22.6555,100.9535,2014,19.77231506849315,79.58005479452055,1363.1,234.22089035314187
China,China_Puer,22.6555,100.9535,2015,19.76984931506849,79.35712328767123,1571.5,175.46091035515687
China,China_Puer,22.6555,100.9535,2016,19.683251366120217,80.63729508196721,1519.65,179.9858085069116
China,China_Puer,22.6555,100.9535,2017,19.674986301369863,83.60586301369862,1829.16,175.89978053747058
China,China_Puer,22.6555,100.9535,2018,19.325068493150685,85.70298630136986,2055.62,149.086144577658
China,China_Puer,22.6555,100.9535,2019,20.206534246575345,80.23101369863014,1112.8,133.99587562494833
China,China_Puer,22.6555,100.9535,2020,20.42665300546448,77.89622950819673,1796.8799999999999,147.06744784057554
China,China_Puer,22.6555,100.9535,2021,19.554945205479452,83.38860273972602,1687.38,222.792701555399
China,China_Puer,22.6555,100.9535,2022,19.5546301369863,84.89605479452055,1848.31,283.6718312421424
China,China_Puer,22.6555,100.9535,2023,20.249219178082193,81.36580821917808,1302.32,228.04699731234828
China,China_Puer,22.6555,100.9535,2024,20.699890710382512,78.59308743169399,1735.6,311.2203129720131
China,China_Puer,22.6555,100.9535,2025,19.478815789473682,77.27115789473685,770.34,483.0933575181901
Colombia,Colombia_Andes,5.6959,-75.8469,2000,17.751785714285713,89.14145604395605,3925.43,118.067579652453
Colombia,Colombia_Andes,5.6959,-75.8469,2001,17.96182191780822,87.50230136986302,2961.13,72.35769353532963
Colombia,Colombia_Andes,5.6959,-75.8469,2002,18.21072602739726,87.14287671232877,2726.57,70.57304118548562
Colombia,Colombia_Andes,5.6959,-75.8469,2003,18.2652602739726,87.9895890410959,2522.79,81.90845545419572
Colombia,Colombia_Andes,5.6959,-75.8469,2004,18.164234972677594,86.77584699453551,1868.67,100.5635896139714
Colombia,Colombia_Andes,5.6959,-75.8469,2005,18.321397260273972,87.8078904109589,2156.82,141.7734013143632
Colombia,Colombia_Andes,5.6959,-75.8469,2006,18.103191780821916,87.69668493150685,2142.95,142.65802623060983
Colombia,Colombia_Andes,5.6959,-75.8469,2007,18.137328767123286,86.14904109589041,1362.34,155.3673089621264
Colombia,Colombia_Andes,5.6959,-75.8469,2008,18.522144808743167,82.53483606557377,1236.24,174.61901225399788
Colombia,Colombia_Andes,5.6959,-75.8469,2009,18.268520547945204,88.11857534246575,2151.28,165.59558331718424
Colombia,Colombia_Andes,5.6959,-75.8469,2010,18.38860273972603,88.44912328767123,2778.38,216.2632911006744
Colombia,Colombia_Andes,5.6959,-75.8469,2011,17.782931506849316,89.36684931506849,2921.69,334.9610611343685
Colombia,Colombia_Andes,5.6959,-75.8469,2012,17.982650273224042,88.73210382513662,2925.7,231.1730312738058
Colombia,Colombia_Andes,5.6959,-75.8469,2013,18.19358904109589,89.19967123287671,2976.39,166.62263243825544
Colombia,Colombia_Andes,5.6959,-75.8469,2014,18.26341095890411,88.59953424657535,2677.65,234.22089035314187
Colombia,Colombia_Andes,5.6959,-75.8469,2015,18.687424657534248,85.43293150684931,1465.65,175.46091035515687
Colombia,Colombia_Andes,5.6959,-75.8469,2016,19.010409836065573,86.01240437158471,1906.89,179.9858085069116
Colombia,Colombia_Andes,5.6959,-75.8469,2017,18.32772602739726,88.57260273972602,2357.42,175.89978053747058
Colombia,Colombia_Andes,5.6959,-75.8469,2018,18.156191780821917,88.42032876712328,2106.77,149.086144577658
Colombia,Colombia_Andes,5.6959,-75.8469,2019,18.69908219178082,87.55915068493151,2124.89,133.99587562494833
Colombia,Colombia_Andes,5.6959,-75.8469,2020,18.623524590163935,86.83210382513661,1701.72,147.06744784057554
Colombia,Colombia_Andes,5.6959,-75.8469,2021,18.954246575342466,83.26334246575342,1126.36,222.792701555399
Colombia,Colombia_Andes,5.6959,-75.8469,2022,18.083698630136986,89.20449315068493,2723.75,283.6718312421424
Colombia,Colombia_Andes,5.6959,-75.8469,2023,18.5903698630137,87.70169863013699,2047.74,228.04699731234828
Colombia,Colombia_Andes,5.6959,-75.8469,2024,19.30377049180328,87.02396174863388,2238.22,311.2203129720131
Colombia,Colombia_Andes,5.6959,-75.8469,2025,18.54021052631579,89.42515789473684,1745.23,483.0933575181901
Colombia,Colombia_Morelia,1.3799,-75.6736,2000,22.12851648351648,88.72972527472527,1692.18,118.067579652453
Colombia,Colombia_Morelia,1.3799,-75.6736,2001,23.936301369863013,78.59753424657534,971.43,72.35769353532963
Colombia,Colombia_Morelia,1.3799,-75.6736,2002,23.547863013698628,82.32391780821918,1214.01,70.57304118548562
Colombia,Colombia_Morelia,1.3799,-75.6736,2003,23.33608219178082,84.29298630136987,1445.83,81.90845545419572
Colombia,Colombia_Morelia,1.3799,-75.6736,2004,22.676366120218578,87.48461748633879,2012.33,100.5635896139714
Colombia,Colombia_Morelia,1.3799,-75.6736,2005,24.01031506849315,82.06693150684931,1173.84,141.7734013143632
Colombia,Colombia_Morelia,1.3799,-75.6736,2006,22.79057534246575,86.8785205479452,1649.6,142.65802623060983
Colombia,Colombia_Morelia,1.3799,-75.6736,2007,24.10387671232877,79.32312328767122,1066.91,155.3673089621264
Colombia,Colombia_Morelia,1.3799,-75.6736,2008,22.302855191256832,89.4648087431694,2229.86,174.61901225399788
Colombia,Colombia_Morelia,1.3799,-75.6736,2009,23.479849315068495,85.46323287671234,1094.61,165.59558331718424
Colombia,Colombia_Morelia,1.3799,-75.6736,2010,23.637753424657536,84.31745205479451,1508.15,216.2632911006744
Colombia,Colombia_Morelia,1.3799,-75.6736,2011,22.378808219178083,89.97347945205479,2000.74,334.9610611343685
Colombia,Colombia_Morelia,1.3799,-75.6736,2012,22.450150273224043,88.8391256830601,1476.49,231.1730312738058
Colombia,Colombia_Morelia,1.3799,-75.6736,2013,22.841082191780824,88.19342465753424,1409.17,166.62263243825544
Colombia,Colombia_Morelia,1.3799,-75.6736,2014,23.49523287671233,84.60909589041096,1274.31,234.22089035314187
Colombia,Colombia_Morelia,1.3799,-75.6736,2015,23.82813698630137,83.7431506849315,1080.78,175.46091035515687
Colombia,Colombia_Morelia,1.3799,-75.6736,2016,23.968852459016393,83.96510928961749,1322.81,179.9858085069116
Colombia,Colombia_Morelia,1.3799,-75.6736,2017,23.160520547945207,87.48778082191781,1683.92,175.89978053747058
Colombia,Colombia_Morelia,1.3799,-75.6736,2018,23.20254794520548,85.11879452054795,1309.66,149.086144577658
Colombia,Colombia_Morelia,1.3799,-75.6736,2019,23.469260273972605,86.056,1472.18,133.99587562494833
Colombia,Colombia_Morelia,1.3799,-75.6736,2020,24.236311475409835,81.99693989071038,1205.82,147.06744784057554
Colombia,Colombia_Morelia,1.3799,-75.6736,2021,22.678671232876713,89.81569863013699,2162.47,222.792701555399
Colombia,Colombia_Morelia,1.3799,-75.6736,2022,22.578465753424656,88.92931506849315,1744.82,283.6718312421424
Colombia,Colombia_Morelia,1.3799,-75.6736,2023,23.42076712328767,86.46394520547945,1499.55,228.04699731234828
Colombia,Colombia_Morelia,1.3799,-75.6736,2024,24.286215846994534,84.31792349726776,1429.96,311.2203129720131
Colombia,Colombia_Morelia,1.3799,-75.6736,2025,22.846105263157895,90.41273684210526,1953.87,483.0933575181901
Colombia,Colombia_Santuario,5.0608,-75.9548,2000,21.427541208791208,89.99417582417583,5133.65,118.067579652453
Colombia,Colombia_Santuario,5.0608,-75.9548,2001,21.929479452054796,88.16079452054794,3390.69,72.35769353532963
Colombia,Colombia_Santuario,5.0608,-75.9548,2002,22.290849315068492,87.5087397260274,2989.1,70.57304118548562
Colombia,Colombia_Santuario,5.0608,-75.9548,2003,22.117328767123286,88.91320547945206,2746.19,81.90845545419572
Colombia,Colombia_Santuario,5.0608,-75.9548,2004,22.144986338797814,87.68426229508196,1823.3,100.5635896139714
Colombia,Colombia_Santuario,5.0608,-75.9548,2005,22.006287671232876,89.09786301369863,2234.28,141.7734013143632
Colombia,Colombia_Santuario,5.0608,-75.9548,2006,21.956232876712328,88.81027397260274,2256.23,142.65802623060983
Colombia,Colombia_Santuario,5.0608,-75.9548,2007,21.989383561643837,87.66676712328767,1212.6,155.3673089621264
Colombia,Colombia_Santuario,5.0608,-75.9548,2008,21.623101092896174,87.90122950819672,1593.63,174.61901225399788
Colombia,Colombia_Santuario,5.0608,-75.9548,2009,21.943986301369865,89.20101369863013,2353.98,165.59558331718424
Colombia,Colombia_Santuario,5.0608,-75.9548,2010,21.814561643835614,90.16024657534246,2875.21,216.2632911006744
Colombia,Colombia_Santuario,5.0608,-75.9548,2011,21.365287671232878,90.29843835616438,2908.63,334.9610611343685
Colombia,Colombia_Santuario,5.0608,-75.9548,2012,21.632923497267758,89.65379781420765,3368.08,231.1730312738058
Colombia,Colombia_Santuario,5.0608,-75.9548,2013,21.763424657534244,90.38819178082193,3444.53,166.62263243825544
Colombia,Colombia_Santuario,5.0608,-75.9548,2014,21.987123287671235,89.44816438356165,3140.04,234.22089035314187
Colombia,Colombia_Santuario,5.0608,-75.9548,2015,22.472643835616438,87.74964383561644,2309.67,175.46091035515687
Colombia,Colombia_Santuario,5.0608,-75.9548,2016,22.275560109289618,89.47131147540983,2759.93,179.9858085069116
Colombia,Colombia_Santuario,5.0608,-75.9548,2017,21.85427397260274,90.17010958904109,3353.2599999999998,175.89978053747058
Colombia,Colombia_Santuario,5.0608,-75.9548,2018,21.98717808219178,89.33479452054794,3023.87,149.086144577658
Colombia,Colombia_Santuario,5.0608,-75.9548,2019,22.33927397260274,89.49057534246576,3115.08,133.99587562494833
Colombia,Colombia_Santuario,5.0608,-75.9548,2020,22.47321038251366,88.70196721311476,2644.73,147.06744784057554
Colombia,Colombia_Santuario,5.0608,-75.9548,2021,22.25904109589041,88.27712328767123,1534.64,222.792701555399
Colombia,Colombia_Santuario,5.0608,-75.9548,2022,21.725890410958904,90.54827397260274,3786.17,283.6718312421424
Colombia,Colombia_Santuario,5.0608,-75.9548,2023,22.708506849315068,88.14104109589042,3083.8,228.04699731234828
Colombia,Colombia_Santuario,5.0608,-75.9548,2024,23.001133879781417,88.83010928961748,3374.7599999999998,311.2203129720131
Colombia,Colombia_Santuario,5.0608,-75.9548,2025,22.073894736842107,90.49115789473684,2066.41,483.0933575181901
Colombia,Colombia_Timbio,2.3433,-76.696,2000,18.61190934065934,84.19101648351648,1167.2,118.067579652453
Colombia,Colombia_Timbio,2.3433,-76.696,2001,19.815520547945205,78.57057534246574,731.1899999999999,72.35769353532963
Colombia,Colombia_Timbio,2.3433,-76.696,2002,20.08732876712329,78.70668493150684,853.76,70.57304118548562
Colombia,Colombia_Timbio,2.3433,-76.696,2003,19.650054794520546,81.33131506849315,1025.06,81.90845545419572
Colombia,Colombia_Timbio,2.3433,-76.696,2004,19.42681693989071,81.52401639344262,1146.29,100.5635896139714
Colombia,Colombia_Timbio,2.3433,-76.696,2005,19.50972602739726,82.45043835616438,981.05,141.7734013143632
Colombia,Colombia_Timbio,2.3433,-76.696,2006,19.355739726027398,82.23950684931506,971.98,142.65802623060983
Colombia,Colombia_Timbio,2.3433,-76.696,2007,19.56978082191781,81.00652054794521,711.76,155.3673089621264
Colombia,Colombia_Timbio,2.3433,-76.696,2008,18.617786885245902,84.52445355191257,1271.72,174.61901225399788
Colombia,Colombia_Timbio,2.3433,-76.696,2009,19.857123287671232,80.2713698630137,560.16,165.59558331718424
Colombia,Colombia_Timbio,2.3433,-76.696,2010,19.583205479452054,82.38123287671233,1193.44,216.2632911006744
Colombia,Colombia_Timbio,2.3433,-76.696,2011,18.707835616438356,84.84019178082191,1354.72,334.9610611343685
Colombia,Colombia_Timbio,2.3433,-76.696,2012,18.986489071038253,83.11183060109289,943.95,231.1730312738058
Colombia,Colombia_Timbio,2.3433,-76.696,2013,19.514520547945207,82.48654794520547,890.04,166.62263243825544
Colombia,Colombia_Timbio,2.3433,-76.696,2014,19.626397260273972,82.03553424657535,1003.37,234.22089035314187
Colombia,Colombia_Timbio,2.3433,-76.696,2015,20.30976712328767,79.05446575342467,643.52,175.46091035515687
Colombia,Colombia_Timbio,2.3433,-76.696,2016,20.15438524590164,80.76696721311475,935.6899999999999,179.9858085069116
Colombia,Colombia_Timbio,2.3433,-76.696,2017,19.206452054794518,84.00580821917808,1234.6399999999999,175.89978053747058
Colombia,Colombia_Timbio,2.3433,-76.696,2018,19.480972602739726,82.18635616438357,977.46,149.086144577658
Colombia,Colombia_Timbio,2.3433,-76.696,2019,19.886342465753426,82.14547945205479,1162.74,133.99587562494833
Colombia,Colombia_Timbio,2.3433,-76.696,2020,19.906775956284154,82.23245901639345,853.17,147.06744784057554
Colombia,Colombia_Timbio,2.3433,-76.696,2021,19.306506849315067,84.04676712328767,1191.47,222.792701555399
Colombia,Colombia_Timbio,2.3433,-76.696,2022,19.059575342465752,84.49115068493151,1312.81,283.6718312421424
Colombia,Colombia_Timbio,2.3433,-76.696,2023,19.93617808219178,82.28142465753425,1196.34,228.04699731234828
Colombia,Colombia_Timbio,2.3433,-76.696,2024,20.31941256830601,82.70551912568307,1264.94,311.2203129720131
Colombia,Colombia_Timbio,2.3433,-76.696,2025,19.248,86.35584210526316,1278.48,483.0933575181901
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2000,22.125054945054945,57.317554945054944,717.32,118.067579652453
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2001,21.841027397260277,63.62317808219178,1056.42,72.35769353532963
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2002,22.451095890410958,61.75578082191781,923.31,70.57304118548562
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2003,22.615712328767124,59.78224657534247,840.5,81.90845545419572
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2004,22.712773224043715,59.5953825136612,673.75,100.5635896139714
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2005,22.114630136986303,61.03183561643835,950.29,141.7734013143632
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2006,21.08476712328767,69.85665753424658,1665.11,142.65802623060983
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2007,21.145630136986302,68.1054794520548,1531.14,155.3673089621264
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2008,21.32766393442623,63.03713114754098,1268.06,174.61901225399788
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2009,21.951027397260273,64.46676712328767,1255.78,165.59558331718424
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2010,21.180671232876712,69.9213698630137,1602.44,216.2632911006744
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2011,21.910082191780823,62.51290410958904,1040.52,334.9610611343685
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2012,21.21775956284153,66.43928961748634,1657.51,231.1730312738058
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2013,20.66176712328767,71.54564383561643,2012.49,166.62263243825544
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2014,21.0293698630137,70.88786301369863,1593.19,234.22089035314187
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2015,21.52795890410959,68.14235616438356,1808.01,175.46091035515687
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2016,20.95658469945355,71.59087431693989,1825.56,179.9858085069116
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2017,21.038438356164384,68.19687671232877,1926.38,175.89978053747058
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2018,20.78158904109589,71.49471232876712,1793.1200000000001,149.086144577658
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2019,21.93917808219178,66.90646575342465,1804.01,133.99587562494833
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2020,20.666120218579234,75.02909836065574,2842.46,147.06744784057554
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2021,20.77546575342466,70.52660273972603,2107.24,222.792701555399
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2022,21.21421917808219,68.93879452054794,1762.6,283.6718312421424
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2023,21.36649315068493,71.09438356164384,2147.15,228.04699731234828
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2024,21.115013661202187,75.16803278688525,2300.94,311.2203129720131
Ethiopia,Ethiopia_Aleto1,6.5759,38.4061,2025,21.880973684210527,65.24242105263157,1025.01,483.0933575181901
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2000,19.83581043956044,70.34107142857144,879.42,118.067579652453
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2001,19.532232876712328,75.56991780821917,990.64,72.35769353532963
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2002,19.83672602739726,73.58909589041096,1040.55,70.57304118548562
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2003,20.663630136986303,69.68956164383562,784.61,81.90845545419572
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2004,19.963551912568306,73.38898907103825,1045.91,100.5635896139714
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2005,19.868520547945206,72.36997260273972,1053.0,141.7734013143632
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2006,19.099287671232876,79.99501369863013,2064.17,142.65802623060983
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2007,18.352273972602738,82.7577808219178,2036.8,155.3673089621264
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2008,18.94551912568306,77.96013661202186,1401.17,174.61901225399788
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2009,19.28045205479452,77.93402739726028,1511.5,165.59558331718424
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2010,18.863438356164384,81.48646575342467,1621.37,216.2632911006744
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2011,19.35272602739726,75.76090410958903,1162.44,334.9610611343685
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2012,19.271010928961747,77.52262295081967,1611.04,231.1730312738058
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2013,18.601780821917806,82.34972602739727,1902.29,166.62263243825544
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2014,18.68105479452055,82.13468493150685,1961.85,234.22089035314187
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2015,19.146630136986303,80.42742465753425,1670.85,175.46091035515687
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2016,18.983415300546447,81.29964480874317,1835.85,179.9858085069116
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2017,19.14939726027397,78.24210958904109,1812.41,175.89978053747058
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2018,19.209630136986302,78.62016438356164,1413.2,149.086144577658
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2019,19.68858904109589,79.8398904109589,1984.95,133.99587562494833
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2020,18.589521857923497,85.01090163934427,2372.94,147.06744784057554
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2021,18.910849315068493,81.03627397260274,1983.37,222.792701555399
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2022,19.088465753424657,80.44180821917807,1550.6299999999999,283.6718312421424
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2023,19.364246575342467,81.5973698630137,2134.27,228.04699731234828
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2024,19.252554644808743,85.02428961748633,2419.27,311.2203129720131
Ethiopia,Ethiopia_Aleto2,6.8553,35.3337,2025,20.278684210526315,77.12531578947367,968.64,483.0933575181901
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2000,22.462527472527473,71.51019230769231,1575.56,118.067579652453
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2001,22.71886301369863,71.41413698630137,1335.45,72.35769353532963
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2002,23.443890410958904,67.69649315068493,1315.99,70.57304118548562
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2003,23.919205479452057,64.94501369863013,1226.3,81.90845545419572
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2004,23.569535519125687,66.38868852459017,1233.22,100.5635896139714
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2005,23.558931506849316,66.45802739726028,1352.04,141.7734013143632
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2006,23.21150684931507,70.25,2090.68,142.65802623060983
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2007,22.30158904109589,74.08945205479452,2013.81,155.3673089621264
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2008,22.598743169398904,72.15803278688524,1801.65,174.61901225399788
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2009,23.014109589041094,71.53449315068494,1607.2,165.59558331718424
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2010,23.156986301369862,70.69219178082191,1869.48,216.2632911006744
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2011,22.8447397260274,70.5146301369863,1436.38,334.9610611343685
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2012,22.92224043715847,70.94128415300545,1823.65,231.1730312738058
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2013,22.481931506849318,74.56915068493151,2027.59,166.62263243825544
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2014,22.18271232876712,77.32038356164384,2074.95,234.22089035314187
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2015,22.61650684931507,76.07668493150685,2895.99,175.46091035515687
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2016,22.341598360655738,76.79642076502732,3041.28,179.9858085069116
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2017,22.426246575342464,75.2192602739726,3431.78,175.89978053747058
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2018,22.371876712328767,75.35232876712328,2659.29,149.086144577658
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2019,22.557219178082192,77.37276712328767,2655.89,133.99587562494833
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2020,21.98523224043716,79.14680327868852,3404.38,147.06744784057554
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2021,22.059794520547946,77.51723287671233,3521.53,222.792701555399
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2022,22.106876712328766,78.41698630136986,2701.99,283.6718312421424
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2023,22.603369863013697,76.85446575342466,3374.13,228.04699731234828
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2024,22.806844262295083,78.38961748633879,3079.67,311.2203129720131
Ethiopia,Ethiopia_Bare,8.2428,35.2119,2025,23.45434210526316,71.29805263157894,1058.8,483.0933575181901
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2000,18.88236263736264,71.42741758241759,1524.2,118.067579652453
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2001,19.17095890410959,74.00821917808219,1320.6,72.35769353532963
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2002,19.929972602739724,70.12849315068493,1235.32,70.57304118548562
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2003,20.309342465753424,65.69471232876712,1050.95,81.90845545419572
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2004,20.131270491803278,67.074043715847,1058.4,100.5635896139714
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2005,19.580876712328767,68.95005479452055,1261.38,141.7734013143632
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2006,19.142794520547945,74.15561643835616,2114.78,142.65802623060983
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2007,18.55054794520548,74.62175342465753,1961.69,155.3673089621264
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2008,18.716775956284152,71.01882513661202,1721.13,174.61901225399788
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2009,19.033739726027395,74.1627397260274,1698.15,165.59558331718424
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2010,18.852561643835617,76.28394520547945,2095.27,216.2632911006744
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2011,18.946794520547947,72.61315068493151,1351.8700000000001,334.9610611343685
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2012,19.329849726775958,69.20535519125683,1522.27,231.1730312738058
Ethiopia,Ethiopia_Limu_Kosa,7.932,36.8249,2013,18.8063698630137,75.46408219178082,2367.86,166.62263243825544
